player_api_id,potential,attacking_work_rate,defensive_work_rate,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,id
315793,58,1,1,53,33,48,38,28,50,29,32,46,44,76,70,76,57,71,21,66,59,34,20,45,51,39,29,31,49,51,50,12,8,5,12,7,1
179311,67,1,1,58,65,64,63,52,66,43,42,54,67,71,70,61,64,59,62,62,62,72,60,32,38,64,53,68,33,33,38,14,10,12,10,9,1
281844,60,1,1,14,13,12,22,25,13,13,15,25,19,56,65,61,68,54,22,37,45,44,14,41,17,13,30,22,14,20,12,53,46,50,65,52,1
33870,71,1,2,64,48,60,78,54,60,81,79,75,75,34,34,36,72,70,83,35,40,69,62,77,75,54,85,82,56,72,54,12,13,6,15,15,1
532942,78,1,1,24,19,15,30,24,17,23,21,25,15,45,52,40,65,57,21,60,42,52,24,39,16,20,32,25,12,20,11,69,74,68,72,71,1
93327,68,1,0,54,70,68,65,65,66,57,60,58,69,67,64,62,70,59,67,64,65,68,62,53,45,72,55,68,21,24,22,7,6,16,9,6,1
607121,73,1,1,8,6,10,16,7,6,16,9,23,9,45,43,38,59,60,15,56,50,55,13,13,15,7,14,12,7,6,6,61,61,58,58,61,1
154233,74,1,1,74,70,59,76,70,74,71,63,74,75,69,66,70,75,66,71,70,70,73,72,72,70,72,70,59,73,72,72,8,8,6,7,7,1
39965,75,1,1,65,37,79,74,29,62,56,36,68,65,55,60,60,71,58,59,76,70,75,50,74,74,48,60,48,78,76,72,11,15,10,12,11,1
602493,77,1,1,12,13,21,28,17,16,15,18,24,25,31,27,21,49,34,19,42,30,46,16,29,25,15,19,19,13,12,18,68,65,62,66,69,1
32931,60,1,1,63,43,58,64,41,62,57,52,58,62,55,54,79,63,72,53,74,51,60,44,36,51,42,63,54,57,53,58,8,12,11,14,11,1
78926,69,1,1,71,59,57,65,46,65,76,66,61,65,74,76,74,68,85,68,81,91,61,66,71,64,62,58,81,68,68,65,16,13,12,10,13,1
62382,60,2,1,52,52,52,59,39,64,51,67,53,63,64,63,58,62,71,55,72,70,64,48,64,53,59,57,61,52,56,45,7,9,13,10,8,1
38938,69,0,1,64,49,56,75,55,60,66,70,74,74,68,66,69,70,82,73,66,64,67,72,72,68,58,66,71,56,68,68,12,9,11,9,11,1
26716,66,1,1,49,51,65,60,47.82044982,47,51.88830089,54,58,58,60,61,64.17766018,62,63.71857872,61,66.3956719,67,69,60,65,62,64,56.28378378,62,64,61,48.06851257,7,22,58,22,22,1
14039,67,1,1,72,36,63,64,47,64,74,67,60,68,72,74,74,59,76,66,83,80,70,63,72,62,53,50,46,64,65,67,15,13,14,6,14,1
308932,73,2,1,61,41,72,69,33,66,54,52,64,69,69,68,64,69,77,40,73,72,73,35,65,61,55,51,43,73,74,73,15,11,13,11,13,1
30256,66,2,1,70,58,47,69,69,71,72,69,60,70,68,68,69,69,73,67,59,66,65,59,70,69,64,63,66,66,62,64,5,8,5,10,8,1
23141,62,1,1,12,12,19,14,12,15,16,15,13,19,29,28,56,63,54,23,67,34,63,12,35,24,16,36,14,13,15,12,62,64,53,63,62,1
253121,71,2,1,43,71,72,59,63,58,64,51,51,64,66,69,68,60,65,68,73,70,75,56,46,29,67,49,69,29,21,20,14,15,8,15,14,1
315949,68,1,1,25,25,25,26,25,20,20,25,25,21,46,45,32,51,59,21,54,52,59,25,24,20,25,25,24,25,25,25,60,49,48,52,56,1
112123,69,1,2,58,27,64,54,25,41,58,25,51,54,73,69,77,59,63,41,76,80,70,21,61,62,22,46,32,63,63,64,14,9,5,9,9,1
32567,78,1,1,72,69,67,74,59,69,76,78,71,76,62,64,58,66,71,77,54,71,74,71,72,68,68,73,83,66,71,62,12,5,8,10,11,1
23415,64,1,1,43,63,63,32,61,62,53,25,26,63,70,72,70,63,80,64,81,68,72,57,56,29,64,58,68,25,25,25,11,9,12,11,5,1
24781,67,1,1,70,36,64,63,47,59,63,68,68,61,53,53,63,68,69,71,76,61,70,62,83,67,58,59,49,72,73,77,16,14,14,10,14,1
41021,68,1,1,43,68,53,54,47.82044982,61,51.88830089,48,37,60,66,64,64.17766018,65,63.71857872,66,66.3956719,61,58,64,33,50,46,56.28378378,61,25,25,48.06851257,9,25,37,25,25,1
38866,62,1,1,63,57,56,68,47,63,65,63,64,65,33,34,57,67,67,66,46,48,56,61,64,57,55,66,68,50,59,59,12,15,15,11,5,1
164017,64,1,1,70,47,43,70,37,52,41,70,66,67,71,72,69,46,55,78,54,72,71,74,36,55,55,53,29,12,19,14,9,12,5,13,13,1
26460,78,1,1,56,53,69,86,47.82044982,76,51.88830089,53,63,69,65,36,64.17766018,78,63.71857872,59,66.3956719,75,72,48,67,64,79,56.28378378,62,64,42,48.06851257,10,22,63,22,22,1
244911,69,1,1,51,64,68,54,58,54,54,47,43,58,67,69,63,52,50,65,57,64,71,53,67,14,61,33,59,19,22,18,14,11,12,11,10,1
171708,64,1,1,49,34,45,58,30,59,30,32,56,64,70,70,56,53,74,28,60,74,60,28,59,53,47,35,37,54,65,64,14,15,9,13,15,1
35587,67,1,1,59,63,62,67,55,68,69,47,65,69,74,73,87,68,85,61,81,84,39,60,72,46,62,66,64,29,49,25,12,13,16,16,16,1
40132,70,1,2,64,29,69,54,52,39,36,36,51,55,48,64,47,56,57,43,74,78,80,31,82,69,36,48,41,69,72,71,8,14,14,7,16,1
291643,82,1,1,10,10,17,35,10,10,12,10,25,25,54,43,35,81,52,20,61,20,54,10,24,20,10,49,16,11,14,10,79,67,63,64,74,1
173509,75,0,2,39,28,74,54,30,43,52,52,54,49,59,65,59,59,59,68,78,64,82,48,73,75,35,33,51,77,77,77,8,7,8,9,6,1
36610,62,1,2,46,26,61,63,29,51,53,58,66,60,53,52,52,54,67,72,64,72,71,51,72,61,40,54,42,57,63,61,10,14,15,12,8,1
248453,91,2,1,76,71,72,85,84,88,81,80,81,89,75,79,75,86,61,91,85,90,91,91,74,71,83,86,76,68,76,78,5,6,2,4,3,1
32833,65,1,1,39,11,66,66,17,55,24,25,58,63,64,54,71,59,62,57,64,64,71,38,70,63,22,57,35,62,67,64,15,7,8,10,13,1
23453,60,1,1,13,13,11,27,11,17,14,14,38,24,49,41,43,59,47,18,64,33,62,16,35,20,11,32,29,11,13,13,58,60,61,62,62,1
24728,67,1,2,55,30,64,63,28,43,43,39,61,56,30,28,57,51,67,54,73,60,75,45,87,70,39,43,44,65,68,70,8,8,14,15,14,1
30622,69,1,1,20,19,10,21,20,18,19,12,40,31,40,42,38,74,47,25,70,29,70,20,36,23,14,42,13,11,19,20,67,68,78,73,65,1
25005,73,1,1,55,52,81,68,59,59,32,59,64,62,54,55,53,72,47,72,58,66,81,67,85,73,53,57,49,70,73,71,15,9,13,5,10,1
30373,80,1,1,83,65,72,89,85,75,74,67,90,87,53,53,68,82,82,88,64,34,63,84,87,79,83,91,77,58,49,36,7,12,5,15,8,1
520342,70,1,1,50,34,58,65,48,58,41,43,61,60,54,54,54,56,59,58,66,55,74,47,59,56,44,48,45,53,62,63,14,11,6,15,8,1
24632,76,1,1,62,21,60,63,43,48,51,31,37,66,69,71,58,69,72,59,69,75,74,51,72,67,51,65,45,68,72,70,10,7,10,7,6,1
26618,77,1,1,78,42,63,75,33,72,62,49,68,71,74,75,71,75,73,66,78,79,70,52,69,81,51,60,86,79,78,81,7,10,14,9,12,1
470412,67,1,1,57,44,67,59,44,57,53,35,50,53,70,58,33,56,63,40,56,25,45,47,38,51,57,61,62,48,41,27,11,12,15,5,7,1
231199,84,2,1,77,77,43,75,74,84,77,73,70,84,90,91,86,77,75,79,49,73,74,76,75,28,75,71,70,22,25,15,15,9,9,8,6,1
195998,82,1,0,72,75,54,73,70,82,76,82,70,78,78,78,80,72,72,89,78,76,78,79,60,45,71,75,81,39,44,41,8,11,7,10,13,1
280970,64,1,1,37,21,57,47,28,30,34,35,46,35,33,39,44,52,47,49,54,54,79,24,70,58,19,40,50,61,56,52,5,10,9,8,8,1
45237,75,2,1,32,46,80,59,42,34,21,34,54,66,64,53,48,68,50,62,62,60,87,40,77,80,58,51,59,75,79,69,15,10,7,11,10,1
536526,68,1,1,36,62,59,59,45,46,45,31,51,54,69,67,64,60,68,55,67,43,53,59,31,15,64,53,64,12,23,25,14,7,10,10,7,1
114971,80,1,1,63,71,79,80,74,76,65,56,75,80,76,78,70,80,64,78,88,92,69,72,68,77,77,74,70,76,75,72,15,15,10,5,7,1
25766,75,1,1,61,65,48,69,47.82044982,77,51.88830089,65,63,75,78,75,64.17766018,70,63.71857872,70,66.3956719,73,57,62,60,58,60,56.28378378,63,28,38,48.06851257,6,22,63,22,22,1
27613,76,2,0,62,79,70,75,65,76,73,74,64,78,79,83,85,78,71,74,80,77,76,69,42,25,79,77,75,25,25,25,11,5,6,9,7,1
361377,70,1,1,37,67,63,52,55,61,58,29,35,61,51,57,59,58,55,64,67,56,71,63,56,20,61,44,57,20,25,28,10,13,7,14,10,1
362665,75,2,1,65,32,48,65,34,67,39,38,49,70,82,84,80,67,82,51,57,78,52,35,64,68,58,47,47,68,72,72,9,12,6,11,10,1
97463,69,1,1,72,61,63,63,47.82044982,66,51.88830089,65,59,69,71,69,64.17766018,59,63.71857872,65,66.3956719,66,66,66,61,64,69,56.28378378,62,70,67,48.06851257,7,25,59,25,25,1
40681,72,1,1,38,43,78,48,42,46,42,49,48,54,34,34,39,67,45,64,80,42,82,36,67,77,41,44,40,76,74,74,13,9,6,10,14,1
115488,64,1,1,54,31,51,56,44,55,46,43,57,59,69,66,60,61,70,67,64,68,67,62,64,66,37,51,47,64,67,63,5,7,7,7,12,1
25924,71,1,1,43,37,49,69,48,48,27,48,62,54,68,66,68,68,79,76,76,77,79,43,86,81,31,74,58,63,82,74,10,8,10,9,13,1
24422,72,1,1,67,72,65,67,69,74,43,46,54,73,79,79,77,74,74,72,71,70,61,67,60,37,74,70,66,32,37,40,9,9,5,13,13,1
31103,75,0,2,58,29,86,65,68,55,56,52,63,60,34,32,60,67,60,66,79,67,85,61,76,70,26,55,66,74,75,83,9,8,15,16,9,1
325916,87,1,1,72,87,60,78,80,89,81,82,58,90,90,85,91,82,85,77,69,79,55,83,48,31,85,79,76,15,21,21,9,11,9,10,11,1
30856,72,1,1,75,32,76,73,47,61,67,28,63,71,52,53,69,75,64,42,73,55,71,31,71,72,52,63,41,75,78,80,13,6,14,9,15,1
278285,71,1,1,11,12,14,33,14,18,11,20,38,22,56,62,58,59,34,40,75,43,67,14,32,24,13,52,41,18,20,11,69,59,84,57,72,1
108807,77,1,1,53,70,67,55,65,72,58,67,54,65,75,72,70,70,85,72,74,56,83,63,64,23,67,54,63,16,28,20,14,11,11,5,6,1
522771,68,1,1,51,35,47,48,34,61,36,37,33,60,71,73,58,57,61,66,60,66,58,35,60,57,48,42,45,65,69,67,12,7,8,7,7,1
25374,73,1,1,22,46,72,61,47.82044982,40,51.88830089,50,57,52,62,63,64.17766018,66,63.71857872,45,66.3956719,74,81,50,78,60,67,56.28378378,68,70,73,48.06851257,13,23,57,23,23,1
34234,64,1,1,68,61,42,66,53,72,68,66,63,70,74,71,71,71,73,60,57,65,70,64,75,60,70,63,67,60,64,65,15,10,12,12,11,1
22125,69,1,1,14,12,12,32,14,17,17,11,33,14,38,43,58,60,56,18,75,32,68,9,30,18,10,36,20,14,15,19,70,75,64,72,66,1
39105,75,1,1,74,65,48,74,58,76,81,75,75,79,75,78,76,75,77,80,47,75,58,82,58,62,68,73,75,55,52,51,9,6,12,6,8,1
46635,70,1,1,34,37,72,54,21,39,22,31,47,52,50,55,53,51,45,55,63,62,89,36,85,68,32,43,53,71,72,63,7,7,9,7,9,1
193927,83,1,2,36,25,77,68,36,60,33,29,49,64,71,75,52,76,53,61,87,71,78,29,72,81,31,52,45,85,85,81,14,8,11,12,7,1
158783,73,1,1,57,55,70,72,54,71,65,69,71,71,68,58,67,65,62,82,54,64,61,72,56,52,63,71,49,52,55,52,7,13,8,5,8,1
32039,71,1,1,13,10,13,33,12,10,18,9,30,27,27,26,53,70,73,35,78,60,71,14,64,20,14,31,37,9,12,12,68,73,64,72,74,1
25108,69,1,1,70,58,52,65,59,74,74,50,64,73,84,82,83,65,90,66,66,56,34,58,50,28,63,60,65,33,28,24,15,8,9,13,7,1
24807,71,1,1,59,46,47,68,38,51,35,49,68,66,61,63,64,70,68,66,65,63,67,59,66,69,45,71,61,61,60,58,14,9,12,8,5,1
150039,70,1,1,69,64,63,74,66,70,56,66,67,73,69,68,69,73,69,67,70,75,68,70,72,62,64,68,74,59,67,63,8,7,14,9,6,1
97515,74,1,2,64,47,78,66,50,54,59,50,62,63,51,55,57,70,51,62,83,70,78,53,82,72,39,53,46,73,77,71,16,6,16,15,16,1
75578,70,1,1,27,26,69,55,25,39,45,30,61,47,46,53,39,62,38,44,71,70,92,24,80,69,26,32,20,69,71,63,8,13,16,13,8,1
209419,68,1,2,56,31,67,61,33,50,48,42,55,52,60,66,47,57,50,55,76,77,81,36,76,58,33,42,44,64,62,62,15,11,10,8,7,1
212156,80,2,1,77,56,69,74,57,74,54,52,69,75,76,79,68,74,67,66,67,79,74,57,72,66,55,64,54,74,75,75,10,11,14,13,7,1
154911,61,1,1,65,43,41,68,50,62,61,50,64,57,61,58,74,66,76,53,88,78,51,59,62,55,49,48,54,59,63,55,8,16,14,13,8,1
10950,68,1,1,34,29,78,45,24,32,28,30,42,36,25,34,33,69,27,55,48,33,78,31,77,70,21,28,33,71,73,66,13,11,5,7,10,1
30725,88,1,1,82,73,51,86,47.82044982,78,51.88830089,80,79,83,75,74,64.17766018,78,63.71857872,84,66.3956719,74,80,87,81,86,84,56.28378378,84,58,74,48.06851257,11,22,79,22,22,1
34112,67,2,2,60,39,59,74,44,57,78,79,75,73,64,67,62,68,76,74,52,60,68,60,74,56,44,56,74,59,75,62,10,10,10,14,12,1
30138,65,1,1,62,49,55,61,47,51,37,52,64,58,54,48,61,57,49,78,65,71,72,84,66,68,46,56,74,67,69,65,9,7,12,12,8,1
41244,67,1,1,58,72,75,60,71,62,61,65,54,68,47,48,34,56,40,78,44,72,84,67,80,30,64,59,75,22,38,20,15,12,15,10,14,1
178196,62,1,2,38,62,68,58,48,58,38,43,49,55,76,79,73,72,81,61,74,58,70,58,65,36,58,55,58,21,48,53,14,6,15,14,13,1
98027,62,0,2,52,22,61,60,36,51,41,31,64,49,70,66,65,61,70,46,61,73,67,35,88,60,33,25,39,63,64,67,9,8,9,13,6,1
107001,66,1,1,25,25,25,31,25,25,25,25,30,20,38,35,38,59,38,26,59,39,49,25,29,25,25,25,30,25,25,25,67,62,65,65,72,1
16493,68,2,2,73,59,57,76,53,68,60,59,67,72,55,64,71,71,71,67,66,75,69,63,79,72,63,70,63,60,68,67,16,11,13,14,8,1
106641,65,1,1,65,44,45,69,46,50,64,60,71,60,69,63,62,70,71,50,58,42,50,35,38,53,44,69,45,53,62,55,10,12,9,6,7,1
176682,66,1,1,25,25,25,24,25,25,25,25,21,21,33,33,34,54,36,23,39,27,65,25,25,25,25,25,28,25,25,25,64,55,56,59,69,1
139779,62,1,1,62,61,47,61,66,71,51,37,54,67,75,70,62,37,77,74,42,70,48,63,34,41,63,52,58,24,31,30,13,14,7,9,11,1
72448,73,0,2,39,26,66,50,35,33,35,39,44,50,59,59,55,60,33,65,75,55,83,47,71,70,31,35,49,72,72,68,11,8,7,10,8,1
12374,64,2,1,44,62,80,58,56,49,33,44,52,52,31,32,31,54,37,58,70,33,80,44,72,55,64,35,53,56,64,63,6,9,16,7,8,1
23463,59,1,1,48,64,73,60,49,52,56,51,52,59,50,53,66,51,51,67,49,61,77,60,62,42,45,52,69,20,28,31,12,13,10,9,9,1
357302,66,1,2,32,29,63,34,34,23,22,30,36,32,62,67,59,50,49,44,74,52,82,28,60,63,21,29,39,61,67,63,14,16,6,7,15,1
30978,66,1,0,60,64,65,71,65,52,54,51,49,65,66,63,62,72,71,72,73,52,67,65,58,30,69,70,75,18,33,22,15,14,8,11,12,1
406505,73,1,1,44,36,66,69,38,60,46,42,67,57,67,66,67,58,65,53,64,70,74,41,69,72,46,66,44,55,64,56,7,11,8,11,13,1
36641,62,1,1,68,49,60,63,56,63,68,72,63,60,74,55,71,56,67,74,70,74,71,61,91,58,48,52,62,63,63,60,10,10,16,12,13,1
480964,67,2,1,57,39,60,58,57,54,60,42,59,55,69,69,54,57,58,49,71,64,70,46,68,47,34,39,47,64,65,63,8,15,10,9,13,1
13345,75,1,1,14,17,19,31,12,14,16,12,39,15,50,46,32,75,45,16,76,33,72,11,38,23,14,45,9,14,11,13,75,74,71,76,78,1
465797,66,1,1,59,61,57,55,53,61,47,31,48,58,75,75,64,60,66,61,53,65,60,61,69,58,55,55,56,62,63,65,14,14,8,8,11,1
275765,68,2,1,63,37,63,55,37,53,51,31,62,55,70,72,62,56,61,41,53,58,59,46,66,73,54,36,36,67,65,66,16,15,15,10,9,1
212377,74,2,1,74,49,55,72,56,73,53,36,59,74,82,85,73,71,64,67,61,84,72,65,68,66,67,60,47,71,74,73,13,15,10,15,10,1
13327,60,2,1,53,36,46,57,48,61,52,38,55,58,72,67,71,65,74,48,40,75,52,48,52,57,55,51,39,60,57,60,7,6,9,8,9,1
69258,60,1,1,65,60,37,64,56,60,63,63,60,62,63,63,65,64,72,58,64,34,58,51,65,50,53,63,65,43,52,50,8,9,16,15,9,1
385273,75,2,1,63,49,55,64,52,62,48,42,62,61,77,83,64,46,65,55,55,83,65,48,52,54,47,41,58,58,55,64,10,12,15,7,9,1
13513,56,1,1,39,24,54,55,57,33,28,40,51,54,35,39,49,46,46,68,54,55,82,55,45,60,20,35,40,50,56,54,8,7,6,10,11,1
158582,65,1,1,49,56,55,56,62,59,61,57,51,61,77,70,70,65,61,62,53,65,52,55,49,29,65,57,58,38,29,31,13,6,9,15,7,1
206695,76,2,1,72,55,54,72,56,75,58,52,68,75,77,79,69,69,61,66,61,79,75,60,60,35,69,69,51,38,39,37,14,12,10,10,10,1
522276,68,1,1,68,33,58,64,36,62,61,32,60,60,73,76,66,50,69,29,65,74,71,33,57,60,54,52,36,67,69,66,11,10,16,14,7,1
363906,72,1,1,49,26,72,50,33,37,32,30,58,48,47,52,50,55,49,49,65,69,77,26,77,62,30,39,39,61,68,59,12,12,14,11,14,1
489710,77,1,1,29,35,70,64,23,52,29,35,48,54,45,53,35,66,33,68,40,63,91,37,72,72,32,22,43,64,76,62,15,8,11,11,10,1
114724,70,1,1,67,34,59,68,56,58,51,46,65,70,68,67,74,72,75,61,70,70,67,45,73,69,53,55,47,72,72,72,9,16,15,13,11,1
11746,68,1,1,25,24,21,35,47.82044982,21,51.88830089,19,71,24,33,31,64.17766018,74,63.71857872,36,66.3956719,55,60,21,63,52,28,56.28378378,40,25,35,48.06851257,61,66,71,63,68,1
291635,77,2,1,68,49,52,68,44,44,46,43,60,61,75,76,66,71,67,62,77,81,72,47,91,76,61,35,48,78,75,77,15,14,9,13,11,1
150769,74,2,1,74,59,58,60,61,72,69,66,61,73,74,77,72,76,54,78,67,90,73,57,76,67,71,64,58,64,68,78,6,16,15,13,11,1
680031,66,1,2,47,38,55,64,37,58,48,45,61,55,52,55,56,52,60,56,62,48,59,38,60,49,44,59,49,58,59,68,13,14,12,8,14,1
186677,68,1,1,65,64,47,64,53,67,67,54,54,68,75,77,70,63,73,68,47,60,61,62,60,68,62,55,58,55,66,63,9,8,10,9,14,1
40180,65,1,2,60,42,62,65,37,56,68,52,51,64,67,65,74,59,77,62,74,70,64,45,63,63,52,54,54,68,68,67,16,16,10,10,7,1
43284,62,1,2,64,41,46,61,42,61,54,38,55,57,66,67,77,61,86,48,76,67,52,43,63,66,54,47,46,63,64,62,12,13,12,11,15,1
32546,65,1,1,54,62,52,57,47.82044982,62,51.88830089,23,47,63,62,63,64.17766018,63,63.71857872,64,66.3956719,58,64,56,24,56,57,56.28378378,54,21,21,48.06851257,7,21,47,21,21,1
40965,76,1,1,21,48,64,64,47.82044982,54,51.88830089,49,55,67,74,68,64.17766018,74,63.71857872,73,66.3956719,75,84,58,76,80,77,56.28378378,82,76,77,48.06851257,8,20,55,20,20,1
304856,77,2,1,74,73,33,74,68,81,75,69,66,75,86,84,88,67,76,73,33,65,52,69,57,23,80,70,48,22,27,32,11,14,10,10,12,1
6824,75,1,1,68,52,44,65,46,70,56,49,45,70,85,82,80,70,60,64,62,69,58,56,63,28,62,59,61,20,32,16,9,9,5,9,13,1
358221,68,1,1,60,29,59,47,27,50,55,34,40,50,69,69,62,55,68,35,63,67,63,33,60,59,39,40,51,52,68,59,9,8,9,12,6,1
75192,78,2,0,89,72,46,85,68,82,87,80,85,80,67,69,68,73,74,80,33,62,59,75,55,43,71,81,71,34,44,42,11,12,10,15,16,1
37597,72,1,1,74,53,56,71,52,69,70,57,66,74,73,74,70,72,75,75,67,69,62,68,75,75,59,62,58,72,75,73,10,12,16,12,14,1
163919,79,1,1,68,50,70,79,60,70,56,62,77,78,69,68,72,67,62,74,74,76,78,63,74,74,62,75,58,70,78,74,9,7,7,6,7,1
154264,77,1,1,25,25,69,45,22,63,48,52,50,62,65,66,55,70,53,67,72,75,76,34,79,74,25,32,35,77,78,74,10,6,13,10,10,1
30585,76,1,2,72,68,67,78,76,71,74,77,78,79,66,67,71,78,73,79,69,73,74,76,74,77,67,80,76,74,73,70,5,14,14,7,12,1
566379,73,1,1,35,22,70,51,36,31,34,32,39,46,34,34,40,60,42,48,54,59,81,29,65,62,24,32,40,66,70,67,8,8,14,8,11,1
50473,76,1,1,79,68,56,76,72,75,82,80,78,79,69,69,79,75,68,82,55,72,56,78,68,50,75,77,80,60,60,48,7,11,15,7,7,1
11849,70,1,1,50,58,67,74,50,66,68,50,68,70,61,65,57,69,63,74,66,80,73,66,79,76,59,66,51,69,72,73,14,12,14,11,12,1
185701,65,1,1,63,48,59,63,53,60,57,43,62,62,63,65,60,65,73,52,64,71,61,49,69,66,56,52,41,65,66,67,15,14,15,6,5,1
40668,78,1,1,61,60,65,84,51,65,79,70,83,81,68,54,69,77,60,61,68,71,68,64,70,76,75,80,51,64,76,67,10,15,8,14,10,1
35638,74,1,1,78,63,57,75,63,77,84,55,68,76,68,68,67,70,84,75,64,64,58,67,64,45,75,85,80,17,22,23,15,12,12,9,14,1
570835,74,1,1,66,54,40,67,55,67,55,72,61,65,68,67,75,71,69,74,67,68,44,62,66,52,60,62,46,29,33,28,14,9,8,11,15,1
28468,67,2,0,59,68,72,61,64,63,57,54,57,66,59,54,57,69,38,68,52,63,80,67,56,28,67,58,66,25,38,21,13,5,8,8,14,1
201918,67,1,1,65,17,47,60,23,56,62,46,55,59,73,75,74,60,73,43,57,81,70,30,58,72,51,54,45,66,68,68,10,6,15,13,9,1
34551,74,1,1,47,22,49,58,47.82044982,49,51.88830089,42,47,46,62,64,64.17766018,67,63.71857872,43,66.3956719,64,71,34,69,62,67,56.28378378,62,68,66,48.06851257,10,22,47,22,22,1
660010,80,1,1,64,35,56,58,35,58,46,35,40,62,75,75,76,64,76,35,58,70,47,28,58,67,60,40,48,61,62,65,10,6,9,11,12,1
96854,64,1,1,61,54,68,59,52,68,48,52,53,66,77,69,79,50,73,71,51,83,67,57,59,46,64,52,46,25,22,20,8,11,11,6,8,1
29036,68,1,2,66,33,56,62,30,59,37,28,60,64,68,69,63,68,71,51,73,80,70,44,70,69,50,56,36,70,71,69,9,9,9,6,5,1
243649,72,2,0,54,53,46,65,50,65,50,49,62,62,73,75,88,67,91,63,70,75,34,58,46,34,64,66,63,22,24,19,15,10,8,8,14,1
31302,65,0,1,53,26,61,50,27,40,33,44,52,52,61,67,52,62,56,34,84,57,74,39,71,66,30,42,51,65,68,63,6,13,12,14,15,1
75619,69,1,1,74,66,39,66,48,74,73,58,62,71,66,68,64,73,65,71,55,34,54,73,53,42,76,71,69,28,32,30,9,11,16,8,9,1
150250,83,2,1,78,80,55,83,70,84,81,57,74,85,86,79,84,85,82,71,67,78,56,73,56,49,84,74,66,30,32,31,5,11,12,15,9,1
11716,73,1,1,22,22,23,33,47.82044982,38,51.88830089,5,66,21,22,31,64.17766018,82,63.71857872,23,66.3956719,48,64,20,60,49,40,56.28378378,42,23,36,48.06851257,70,69,66,66,71,1
281628,74,2,1,72,69,60,68,55,80,78,74,67,76,85,83,88,73,81,72,72,71,43,72,39,34,74,66,65,23,30,26,14,8,12,12,7,1
181356,68,1,1,57,68,56,65,47.82044982,63,51.88830089,57,66,56,67,68,64.17766018,69,63.71857872,63,66.3956719,64,67,68,59,63,68,56.28378378,69,47,50,48.06851257,1,23,66,23,23,1
19446,70,2,0,72,59,63,73,44,64,68,68,71,69,62,61,71,73,65,65,76,74,74,67,74,68,68,70,63,70,70,68,6,14,12,11,14,1
164053,73,1,2,68,58,52,78,51,68,69,63,73,72,76,72,69,64,64,81,69,87,80,67,75,68,59,73,59,60,71,68,16,7,13,6,15,1
164354,70,1,1,15,15,17,20,14,22,16,13,23,10,45,45,54,65,51,14,67,36,67,20,41,18,14,31,14,13,13,14,73,67,70,69,73,1
27419,65,1,2,56,44,51,66,57,61,54,52,61,64,63,52,68,66,72,60,62,60,65,52,74,74,58,63,55,60,62,59,6,15,13,15,15,1
450708,74,1,1,33,27,68,59,28,39,36,34,51,45,56,54,50,58,65,50,70,62,73,41,62,64,29,26,36,68,66,67,8,6,10,10,15,1
39991,67,1,1,61,64,57,67,72,65,63,62,62,67,62,63,71,70,70,69,62,61,61,63,56,43,70,69,71,39,34,37,13,8,13,8,8,1
214397,73,1,1,64,43,65,60,49,67,52,45,69,67,76,78,70,66,89,79,80,77,71,49,79,70,62,62,59,68,68,70,9,7,16,10,9,1
163605,80,1,1,74,48,70,76,61,73,69,72,73,74,75,69,77,72,63,83,71,77,81,69,82,78,70,70,82,71,77,73,14,12,10,12,5,1
97490,77,1,1,51,50,61,76,42,53,47,75,76,70,69,75,69,63,53,84,55,78,83,76,77,62,64,63,55,67,69,58,12,6,7,5,15,1
243827,68,1,1,36,33,67,56,27,38,29,34,42,48,54,54,48,58,37,52,32,51,77,35,65,60,35,27,46,62,65,58,12,11,15,14,9,1
574630,74,1,1,34,67,65,57,45,58,40,39,40,65,60,63,51,55,50,62,67,52,74,54,63,25,63,48,62,25,25,25,14,13,8,12,12,1
172901,71,0,0,58,61,64,59,62,72,70,45,57,63,75,81,62,63,44,70,74,67,85,64,78,34,65,58,64,17,27,25,8,9,14,6,13,1
30660,81,1,1,11,14,13,19,11,10,11,11,22,23,50,63,50,83,60,24,73,34,72,15,32,22,13,65,24,12,22,24,80,76,82,85,84,1
25921,84,1,2,46,46,80,67,23,58,44,47,60,57,68,77,62,74,58,63,76,72,83,56,94,85,40,58,57,84,88,90,8,15,5,9,10,1
429224,66,1,1,30,66,68,50,55,65,45,40,34,56,65,62,67,55,66,68,70,61,75,60,34,13,58,47,67,19,14,20,9,13,10,15,12,1
40108,77,2,2,69,46,56,79,40,77,70,61,79,80,69,66,79,77,81,56,75,87,67,44,79,81,60,76,55,66,77,74,7,13,11,6,7,1
24013,70,0,2,46,36,74,58,45,35,41,37,52,50,46,50,46,64,34,65,68,33,92,39,62,70,42,38,43,70,73,68,8,8,14,10,8,1
35606,83,0,1,38,36,87,71,30,39,39,45,58,65,29,33,29,84,28,71,32,64,88,25,69,88,43,58,42,88,88,86,12,13,5,12,8,1
40093,70,1,1,42,28,75,63,44,33,34,26,45,59,33,33,31,70,45,68,53,62,80,56,74,70,40,48,54,70,70,69,10,6,13,15,14,1
